source,target,weight
3209,4143,11.0
3209,4144,7.0
3209,4145,18.0
3209,4146,2.0
3209,4147,5.0
3209,4148,6.0
3209,4149,4.0
3209,4150,12.0
3209,4151,4.0
3209,4152,14.0
3209,4153,4.0
3209,4154,9.0
3209,4155,24.0
3209,4156,3.0
3209,4157,11.0
3209,4158,5.0
3209,4159,4.0
3209,4160,2.0
3209,4161,5.0
3209,4162,9.0
3209,4163,5.0
3209,4164,5.0
3209,4165,5.0
3209,4166,5.0
3209,4167,15.0
3209,4168,3.0
3209,4169,5.0
3209,4171,3.0
3209,4172,17.0
3209,4174,7.0
3209,4175,12.0
3209,4176,5.0
3209,4177,142.0
3209,4178,11.0
3209,4179,11.0
3209,4180,2.0
3209,4181,2.0
3209,4182,6.0
3209,4184,9.0
3209,4185,7.0
3209,4186,5.0
3209,4187,2.0
3209,4188,21.0
3209,4189,5.0
3209,4190,18.0
3209,4191,15.0
3209,4192,7.0
3209,4193,2.0
3209,4194,29.0
3209,4195,9.0
3209,4196,4.0
3209,4197,7.0
3209,4198,4.0
3209,4199,9.0
3209,4200,2.0
3209,4201,6.0
3209,4202,8.0
3209,4203,6.0
3209,4204,6.0
3209,4205,2.0
3209,4206,2.0
3209,4207,2.0
3209,4208,2.0
3209,4209,8.0
3209,4211,4.0
3209,4212,2.0
3209,4213,2.0
3209,4214,4.0
3209,4215,4.0
3209,4216,10.0
3209,4217,2.0
3209,4218,2.0
3209,4219,4.0
3209,4220,8.0
3209,4221,4.0
3209,4222,8.0
3209,4223,2.0
3209,4224,4.0
3209,4225,6.0
3209,4226,2.0
3209,4227,44.0
3209,4228,8.0
3209,4229,2.0
3209,4232,2.0
3209,4233,8.0
3209,4234,2.0
3209,4235,2.0
3209,4236,2.0
3209,4239,2.0
3209,4240,14.0
3209,4241,2.0
3209,4242,12.0
3209,4243,6.0
3209,4244,4.0
3209,4245,2.0
3209,4246,5.0
3209,4247,2.0
3209,4248,2.0
3209,4249,6.0
3209,4250,4.0
3209,4251,2.0
3209,4252,16.0
3209,4253,2.0
3209,4254,10.0
3209,4256,36.0
3209,4257,8.0
3209,4258,6.0
3209,4259,2.0
3209,4260,6.0
3209,4261,6.0
3209,4262,4.0
3209,4263,4.0
3209,4264,10.0
3209,4265,2.0
3209,4266,4.0
3209,4267,8.0
3209,4268,4.0
3209,4269,12.0
3209,4270,8.0
3209,4271,6.0
3209,4272,8.0
3209,4273,4.0
3209,4274,2.0
3209,4275,4.0
3209,4276,6.0
3209,4277,6.0
3209,4278,4.0
3209,4279,8.0
3209,4280,4.0
3209,4281,4.0
3209,4283,2.0
3209,4284,2.0
3209,4286,4.0
3209,4287,2.0
3209,4288,2.0
3209,4289,2.0
3209,4291,16.0
3209,4294,8.0
3209,4295,4.0
3209,4296,2.0
3209,4297,12.0
3209,4298,4.0
3209,4299,4.0
3209,4300,10.0
3209,4301,8.0
3209,4302,18.0
3209,4303,10.0
3209,4304,4.0
3209,4305,10.0
3209,4306,4.0
3209,4307,2.0
3209,4308,12.0
3209,4309,2.0
3209,4310,2.0
3214,225,2.0
3214,1434,2.0
3214,1439,2.0
3214,1450,2.0
3214,1474,2.0
3214,3160,2.0
3221,2771,4.0
3221,3578,2.0
3221,3656,4.0
3228,2748,2.0
3228,3318,6.0
3247,1673,2.0
3254,1673,2.0
3258,3305,2.0
3263,2805,6.0
3266,3209,2.0
3273,3402,2.0
3278,3174,4.0
3278,3923,6.0
3278,3925,2.0
3279,2723,2.0
3279,2845,2.0
3279,3295,2.0
3285,3209,2.0
3291,1673,6.0
3291,2822,2.0
3306,3325,2.0
3309,2805,2.0
3309,3478,8.0
3313,3324,6.0
3317,3351,2.0
3317,3614,4.0
3327,3854,2.0
3327,4075,2.0
3331,3209,2.0
3334,2803,2.0
3336,3735,2.0
3339,3254,2.0
3345,4198,2.0
3352,2723,6.0
3352,3378,2.0
3361,3319,4.0
3364,2723,10.0
3364,2777,2.0
3369,2807,2.0
3382,2723,2.0
3382,3225,2.0
3382,3356,4.0
3382,3484,4.0
3387,2736,4.0
3387,3158,2.0
3387,3180,10.0
3387,3919,4.0
3388,225,4.0
3388,1673,4.0
3388,3110,6.0
3388,3178,2.0
3388,3209,10.0
3388,3285,4.0
3388,3291,2.0
3388,3389,2.0
3388,3426,2.0
3388,3493,2.0
3388,3513,2.0
3388,3542,2.0
3388,3599,2.0
3388,3604,2.0
3388,3658,2.0
3388,3662,2.0
3388,3722,2.0
3388,3731,2.0
3388,3765,2.0
3388,3884,2.0
3401,3209,2.0
3402,4142,4.0
3417,2748,6.0
3417,2805,4.0
3417,3209,8.0
3417,3429,6.0
3417,3469,2.0
3417,3656,2.0
3421,3496,6.0
3454,3190,6.0
3454,3519,2.0
3454,3529,6.0
3454,3531,12.0
3459,3506,2.0
3469,2723,2.0
3494,23,6.0
3494,3220,2.0
3494,3496,4.0
3494,3518,12.0
3494,3531,2.0
3494,3550,2.0
3494,3663,4.0
3505,225,2.0
3505,1239,2.0
3505,2723,2.0
3505,2805,6.0
3505,3209,2.0
3505,3320,2.0
3505,3391,2.0
3505,3426,2.0
3505,3457,2.0
3505,3462,2.0
3505,3469,2.0
3505,3500,2.0
3505,3506,8.0
3505,3508,6.0
3505,3575,2.0
3505,3628,4.0
3505,3631,4.0
3505,3656,8.0
3510,2723,2.0
3513,4065,2.0
3521,3209,16.0
3522,225,2.0
3522,2432,2.0
3522,3518,4.0
3522,3626,2.0
3522,3665,2.0
3524,3531,4.0
3524,3537,2.0
3524,3540,2.0
3524,3547,4.0
3524,3571,2.0
3524,3608,2.0
3524,3614,4.0
3524,3627,4.0
3526,3599,8.0
3531,3190,10.0
3531,3288,2.0
3542,3388,2.0
3542,3544,2.0
3542,3557,2.0
3542,3700,2.0
3542,3703,2.0
3542,3706,4.0
3542,3716,2.0
3542,3724,2.0
3542,3743,6.0
3553,1239,2.0
3553,3260,2.0
3575,3494,4.0
3593,2748,2.0
3599,2723,2.0
3599,3738,2.0
3599,3763,2.0
3612,3943,2.0
3630,3209,2.0
3630,3927,2.0
3630,3979,2.0
3632,1258,2.0
3632,2925,2.0
3633,3254,2.0
3633,3314,2.0
3633,3391,2.0
3633,3392,2.0
3633,3469,2.0
3633,3488,2.0
3633,3545,2.0
3633,3547,2.0
3633,3563,2.0
3633,3631,6.0
3633,3709,2.0
3633,3885,2.0
3639,3649,2.0
3643,3209,2.0
3643,3800,4.0
3643,3899,2.0
3644,3209,6.0
3667,3933,4.0
3676,3388,4.0
3678,3598,2.0
3678,3654,2.0
3679,3823,2.0
3692,2723,2.0
3692,2805,4.0
3692,3209,4.0
3692,3644,2.0
3692,3732,2.0
3692,3781,2.0
3692,3823,4.0
3692,3838,2.0
3692,3872,2.0
3692,3927,2.0
3692,4011,2.0
3692,4033,2.0
3692,4177,2.0
3694,2723,6.0
3705,499,6.0
3707,225,2.0
3707,3521,2.0
3707,3703,2.0
3707,3706,6.0
3707,3708,8.0
3710,3209,2.0
3725,3145,2.0
3727,3209,2.0
3727,3524,2.0
3727,3902,2.0
3727,3903,4.0
3730,2589,4.0
3738,3753,6.0
3739,3893,4.0
3745,2805,2.0
3745,3209,6.0
3745,3727,2.0
3745,3732,2.0
3745,3752,4.0
3752,2805,2.0
3752,3209,6.0
3752,3649,2.0
3752,3717,2.0
3752,3731,2.0
3752,3745,2.0
3752,3758,2.0
3755,225,2.0
3755,3209,4.0
3759,3624,2.0
3759,3752,2.0
3759,3777,2.0
3759,3780,22.0
3761,3727,4.0
3763,3209,8.0
3763,3727,16.0
3779,225,4.0
3779,3641,2.0
3779,3780,2.0
3780,2741,2.0
3780,3727,6.0
3780,3749,10.0
3780,3774,2.0
3780,3778,2.0
3784,2748,4.0
3784,3503,10.0
3796,3555,4.0
3796,4006,2.0
3800,2985,16.0
3803,225,2.0
3803,3906,2.0
3803,3984,2.0
3807,3893,2.0
3813,3209,2.0
3813,4179,4.0
3818,3825,2.0
3822,3429,2.0
3822,3511,2.0
3825,3818,2.0
3829,3938,2.0
3841,2723,4.0
3841,3890,2.0
3854,3938,2.0
3856,3880,2.0
3860,3652,2.0
3860,3911,2.0
3860,3985,2.0
3860,4141,2.0
3862,3496,2.0
3866,2662,2.0
3866,3209,2.0
3866,3644,2.0
3867,2805,6.0
3867,3209,14.0
3896,3835,4.0
3896,3892,2.0
3897,3209,2.0
3899,2250,2.0
3915,2805,2.0
3920,3209,12.0
3920,4122,2.0
3920,4291,4.0
3921,2432,2.0
3921,3879,6.0
3921,3915,2.0
3921,4068,2.0
3923,3975,2.0
3927,3209,4.0
3927,3977,2.0
3928,3929,6.0
3928,3985,2.0
3928,4105,2.0
3929,3209,8.0
3937,3209,6.0
3940,3959,4.0
3943,3963,2.0
3949,4046,2.0
3950,3893,2.0
3951,3884,2.0
3961,4142,2.0
3963,3957,4.0
3973,3209,2.0
3973,3867,2.0
3973,3923,2.0
3973,3974,8.0
3973,4036,2.0
3973,4055,2.0
3973,4099,2.0
3973,4109,4.0
3973,4120,2.0
3978,3929,4.0
3984,3209,2.0
3984,3865,6.0
3993,3178,2.0
3993,3404,2.0
3993,3460,4.0
3993,3615,2.0
3996,3663,2.0
3996,3890,2.0
3996,4057,2.0
3998,3209,2.0
3998,3995,4.0
3998,3999,2.0
4000,4036,2.0
4001,3209,2.0
4001,4035,2.0
4002,3209,4.0
4010,3936,2.0
4010,4033,2.0
4012,3933,4.0
4012,4033,4.0
4015,8,4.0
4015,225,2.0
4015,3209,2.0
4015,3655,2.0
4015,3670,2.0
4015,3742,2.0
4015,3748,2.0
4015,3862,2.0
4015,3865,2.0
4015,3965,2.0
4015,4183,4.0
4015,4246,2.0
4022,225,4.0
4022,2723,2.0
4022,3209,6.0
4026,3209,4.0
4026,3899,2.0
4027,4035,4.0
4033,225,2.0
4033,4134,2.0
4035,225,2.0
4044,4221,2.0
4052,4112,4.0
4073,4113,4.0
4075,3209,6.0
4093,4113,6.0
4095,3209,4.0
4104,4107,2.0
4104,4110,2.0
4104,4137,4.0
4106,3209,2.0
4108,3209,6.0
4108,4088,2.0
4108,4111,2.0
4108,4113,4.0
4108,4125,12.0
4108,4188,4.0
4110,3209,2.0
4120,3963,4.0
4122,3209,6.0
4122,3755,2.0
4122,3779,2.0
4122,4033,2.0
4122,4167,2.0
4122,4184,2.0
4125,3209,4.0
4125,4209,4.0
4129,3209,2.0
4142,3209,2.0
4143,4160,2.0
4145,3209,8.0
4150,3209,4.0
4150,4188,10.0
4152,3209,4.0
4163,2960,2.0
4175,2805,2.0
4177,3209,94.0
4177,3778,2.0
4177,3920,10.0
4177,3996,2.0
4177,4190,4.0
4177,4194,8.0
4177,4279,8.0
4177,4284,2.0
4177,4286,4.0
4177,4287,2.0
4177,4294,2.0
4177,4295,2.0
4177,4299,2.0
4177,4300,2.0
4177,4304,2.0
4177,4305,10.0
4177,4306,8.0
4189,3197,2.0
4189,3392,2.0
4190,3209,2.0
4193,2805,4.0
4194,2683,2.0
4218,4242,2.0
4219,4204,2.0
4227,4278,4.0
4228,2805,8.0
4236,4178,2.0
4237,4207,2.0
4238,3617,2.0
4240,2976,2.0
4246,3209,10.0
4251,3209,2.0
4252,3209,4.0
4252,4253,2.0
4256,225,2.0
4256,3209,8.0
4256,3847,18.0
4256,4177,6.0
4256,4230,2.0
4256,4304,2.0
4260,225,2.0
4260,3209,8.0
4260,4177,2.0
4260,4300,4.0
4275,3885,4.0
4280,4010,2.0
4280,4282,2.0
4283,4284,2.0
4286,4287,4.0
4290,2960,2.0
4290,3209,20.0
4290,3920,10.0
4290,4177,12.0
4290,4297,10.0
4290,4302,10.0
4290,4304,2.0
4290,4308,8.0
4294,3209,4.0
4296,4291,2.0
4297,4263,2.0
4297,4287,2.0
4300,3209,4.0
4306,3209,2.0
4307,4308,2.0
4311,3209,6.0
4311,4141,4.0
4312,3209,8.0
4313,4299,2.0
4314,4290,6.0
4315,4287,2.0
4316,3209,2.0
4317,3920,2.0
4318,4280,6.0
4319,4277,4.0
4320,4177,2.0
4321,4227,2.0
4322,3209,2.0
4323,29,2.0
4323,3905,2.0
4323,4263,2.0
4324,4134,2.0
4325,4240,2.0
4325,4242,2.0
4325,4253,2.0
4326,4122,2.0
4327,4250,2.0
4328,4177,2.0
4329,4244,2.0
4330,225,2.0
4330,4154,4.0
4331,4243,2.0
4332,4204,4.0
4333,4204,2.0
4334,4204,4.0
4335,3209,2.0
4336,4222,2.0
4337,4219,2.0
4338,4112,4.0
4338,4225,2.0
4339,4212,4.0
4340,4212,2.0
4341,4222,2.0
4342,4208,2.0
4343,4209,2.0
4344,4033,2.0
4345,4033,2.0
4345,4089,4.0
4346,3209,2.0
4347,4033,2.0
4348,3209,2.0
4349,4033,2.0
4350,2976,4.0
4351,3209,4.0
4352,4201,2.0
4353,4191,6.0
4354,4187,2.0
4355,4181,2.0
4356,4059,2.0
4357,225,4.0
4357,4166,2.0
4358,4203,2.0
4359,3209,8.0
4360,2960,2.0
4360,4167,8.0
4361,2960,2.0
4362,4106,2.0
4362,4165,2.0
4363,225,2.0
4363,2577,2.0
4363,3209,6.0
4363,4161,2.0
4364,3209,2.0
4364,4154,2.0
4365,4155,4.0
4366,4143,4.0
4367,3209,4.0
4368,225,6.0
4369,2976,2.0
4369,3209,4.0
4369,3826,2.0
4369,4132,2.0
4370,225,6.0
4371,3209,2.0
4372,3209,2.0
4372,4099,2.0
4373,3209,4.0
4374,3209,4.0
4374,3914,12.0
4374,3976,4.0
4374,4020,16.0
4375,4113,4.0
4376,4113,4.0
4377,225,2.0
4378,3209,2.0
4379,4099,6.0
4380,3839,2.0
4380,4089,2.0
4381,4112,2.0
4382,4261,2.0
4383,4145,2.0
4384,4088,4.0
4385,4063,2.0
4386,4091,2.0
4387,225,2.0
4388,225,2.0
4388,2918,2.0
4388,3266,2.0
4388,3692,6.0
4388,4015,2.0
4389,4181,4.0
4390,4063,2.0
4391,4090,2.0
4392,4111,2.0
4393,3209,2.0
4393,4091,8.0
4394,3209,2.0
4395,3209,6.0
4396,4179,2.0
4397,4022,4.0
4398,3985,4.0
4399,3985,4.0
4400,3266,4.0
4401,3922,4.0
4402,2976,6.0
4403,4051,2.0
4404,3779,2.0
4405,4046,2.0
4406,4179,4.0
4407,4138,2.0
4408,3209,4.0
4409,3209,2.0
4410,4018,2.0
4411,3266,4.0
4412,4089,6.0
4413,3882,6.0
4413,4007,4.0
4414,2805,2.0
4415,4039,2.0
4416,3999,4.0
4417,3999,2.0
4418,2525,2.0
4419,3209,8.0
4420,3974,2.0
4421,4031,2.0
4422,4112,2.0
4423,3968,2.0
4423,3985,2.0
4424,3985,6.0
4425,4036,2.0
4426,3963,2.0
4427,3965,2.0
4428,4242,4.0
4429,225,2.0
4430,3985,2.0
4431,4045,4.0
4432,3901,2.0
4432,3941,2.0
4433,3937,2.0
4434,3209,6.0
4435,3854,2.0
4436,3854,4.0
4437,3854,2.0
4438,3936,2.0
4439,3929,2.0
4440,3926,2.0
4441,3926,6.0
4442,3939,4.0
4443,3854,2.0
4444,3979,4.0
4445,3901,4.0
4446,1673,2.0
4446,2723,2.0
4446,4242,4.0
4447,4138,4.0
4448,3933,6.0
4449,3901,4.0
4450,3901,2.0
4451,225,2.0
4452,3881,2.0
4453,3884,2.0
4454,3884,2.0
4455,3878,2.0
4456,3911,2.0
4457,3884,4.0
4458,3911,2.0
4459,3884,4.0
4460,3884,2.0
4461,3884,2.0
4462,3901,2.0
4463,3884,2.0
4464,3884,2.0
4465,3174,2.0
4465,3272,2.0
4466,3174,2.0
4467,3893,2.0
4468,3583,2.0
4468,3864,2.0
4469,2805,2.0
4470,3209,6.0
4471,3893,2.0
4472,3209,2.0
4472,3667,2.0
4473,3893,4.0
4474,3893,4.0
4475,3850,2.0
4476,3855,6.0
4477,225,2.0
4478,3860,4.0
4479,3838,2.0
4480,3854,2.0
4481,3835,2.0
4482,3786,2.0
4482,3832,2.0
4483,3209,2.0
4484,3803,2.0
4484,3810,2.0
4484,3813,2.0
4484,3819,2.0
4484,3823,2.0
4484,3825,2.0
4484,3830,2.0
4485,3838,2.0
4486,3829,2.0
4487,3919,2.0
4488,3978,2.0
4489,3969,2.0
4490,3904,2.0
4491,3763,4.0
4492,3854,4.0
4493,4084,2.0
4494,1673,2.0
4494,3209,2.0
4494,3725,2.0
4494,3732,2.0
4494,3781,2.0
4494,3792,2.0
4495,3893,4.0
4496,3388,2.0
4497,3822,4.0
4498,3209,2.0
4498,3681,2.0
4498,3800,2.0
4499,3209,2.0
4499,3804,2.0
4500,3980,6.0
4501,3518,14.0
4501,3794,2.0
4502,3855,10.0
4503,3209,2.0
4504,3919,2.0
4505,4153,2.0
4506,3209,2.0
4506,3727,2.0
4506,3790,6.0
4507,3838,2.0
4508,2976,2.0
4509,3209,2.0
4509,3761,2.0
4509,3770,2.0
4510,3893,2.0
4511,3919,2.0
4512,3768,2.0
4513,3781,2.0
4515,3893,2.0
4516,3861,2.0
4517,4012,4.0
4518,4012,2.0
4519,3209,2.0
4520,3750,2.0
4521,3838,2.0
4522,3744,2.0
4523,3743,4.0
4524,3209,2.0
4525,3743,2.0
4526,3778,2.0
4527,3904,2.0
4528,3885,4.0
4529,3740,2.0
4530,3728,2.0
4531,2589,2.0
4532,3730,2.0
4533,3743,2.0
4534,3192,2.0
4535,3893,2.0
4536,3722,2.0
4537,3357,8.0
4538,3796,2.0
4539,3837,2.0
4540,4012,2.0
4541,3851,2.0
4542,2805,6.0
4543,3978,2.0
4544,3209,8.0
4545,3698,2.0
4546,3929,4.0
4547,3929,4.0
4548,4179,4.0
4549,3731,2.0
4550,225,2.0
4550,3936,2.0
4550,4175,2.0
4551,3563,4.0
4552,4162,4.0
4553,3563,4.0
4554,3660,2.0
4554,3667,2.0
4555,3666,4.0
4556,3929,2.0
4557,3649,4.0
4558,3956,2.0
4559,3684,2.0
4560,3939,2.0
4561,3563,2.0
4562,3644,4.0
4563,3629,2.0
4564,4035,2.0
4565,3617,2.0
4566,3617,2.0
4567,3547,2.0
4567,3577,4.0
4567,3598,2.0
4567,3615,4.0
4568,3615,2.0
4569,3631,2.0
4570,23,2.0
4570,1340,6.0
4570,2510,2.0
4570,2589,4.0
4570,3174,2.0
4570,3178,10.0
4570,3320,2.0
4570,3375,6.0
4570,3407,2.0
4570,3420,2.0
4570,3429,2.0
4570,3442,2.0
4570,3443,2.0
4570,3444,2.0
4570,3462,2.0
4570,3469,4.0
4570,3513,2.0
4570,3582,2.0
4570,3585,4.0
4570,3587,2.0
4570,3588,2.0
4570,3594,4.0
4570,3598,6.0
4570,3612,8.0
4570,3624,4.0
4570,3631,2.0
4570,3919,2.0
4571,2968,6.0
4571,3984,2.0
4572,3662,2.0
4573,3547,2.0
4573,3575,2.0
4573,3605,2.0
4574,3563,2.0
4575,3885,4.0
4576,3753,2.0
4577,3713,2.0
4578,3624,6.0
4579,3614,2.0
4580,3589,2.0
4581,1134,4.0
4581,3583,4.0
4582,3576,2.0
4583,3582,2.0
4584,3583,2.0
4585,3965,2.0
4586,3560,2.0
4587,3560,4.0
4588,3266,2.0
4589,4162,2.0
4590,3929,2.0
4591,3563,2.0
4592,3584,2.0
4593,3209,2.0
4594,3539,2.0
4595,1673,2.0
4595,2723,6.0
4595,2861,4.0
4595,3530,2.0
4595,3547,2.0
4596,3302,2.0
4596,3546,2.0
4597,3577,4.0
4598,225,2.0
4599,3556,2.0
4600,3590,2.0
4601,3922,2.0
4602,3438,2.0
4603,3249,2.0
4604,3209,2.0
4605,4049,2.0
4606,3746,2.0
4607,2366,2.0
4607,2436,6.0
4607,2777,2.0
4607,2976,2.0
4608,3662,4.0
4609,3684,4.0
4610,3885,6.0
4611,3515,2.0
4612,3505,4.0
4612,3506,4.0
4612,3508,10.0
4612,3512,2.0
4612,3519,2.0
4612,3562,4.0
4613,3510,2.0
4614,2814,4.0
4615,3266,8.0
4616,3599,4.0
4616,4012,2.0
4617,3939,2.0
4618,3496,2.0
4619,3487,2.0
4620,2954,2.0
4620,3114,2.0
4620,3525,4.0
4621,2805,2.0
4622,3599,8.0
4623,3496,4.0
4624,3919,2.0
4625,3476,2.0
4626,3492,2.0
4627,3939,2.0
4628,3209,6.0
4628,3456,2.0
4629,3209,2.0
4630,3677,8.0
4631,2805,2.0
4631,3320,2.0
4632,2805,2.0
4632,3452,2.0
4633,3469,2.0
4634,3919,2.0
4635,3429,10.0
4636,3605,2.0
4637,3428,2.0
4638,3526,2.0
4639,3421,2.0
4640,2960,4.0
4641,4013,2.0
4642,3506,2.0
4643,3484,2.0
4644,3482,16.0
4645,2723,2.0
4646,2805,2.0
4646,3381,2.0
4646,4142,2.0
4647,3817,12.0
4648,2723,2.0
4649,3400,4.0
4650,3400,4.0
4651,3394,2.0
4652,3392,6.0
4653,23,2.0
4653,2149,2.0
4654,3389,4.0
4655,3614,4.0
4656,3534,2.0
4657,3379,4.0
4658,499,2.0
4658,3356,2.0
4659,3364,2.0
4660,3441,2.0
4661,3338,2.0
4662,3349,2.0
4663,3338,4.0
4664,3209,4.0
4665,3298,2.0
4665,3308,2.0
4665,3438,2.0
4666,3885,2.0
4667,3324,2.0
4668,3324,6.0
4669,3313,2.0
4670,3368,6.0
4671,3313,4.0
4672,2723,2.0
4672,3110,4.0
4672,3302,2.0
4673,3575,2.0
4674,3298,2.0
4675,3354,6.0
4676,3283,2.0
4677,3277,2.0
4678,3010,2.0
4678,3054,2.0
4678,3108,2.0
4678,3155,12.0
4678,3157,6.0
4678,3159,2.0
4678,3166,2.0
4678,3173,4.0
4678,3174,4.0
4678,3272,2.0
4678,3273,2.0
4679,3270,2.0
4680,3260,6.0
4681,3254,2.0
4682,2954,2.0
4682,3254,6.0
4683,1673,2.0
4683,1803,2.0
4684,3254,4.0
4685,1673,12.0
4685,2589,8.0
4685,2748,2.0
4685,2843,2.0
4685,2846,2.0
4685,2861,8.0
4685,2869,2.0
4685,2882,2.0
4685,2883,2.0
4685,2884,2.0
4685,2922,2.0
4685,2938,2.0
4685,2965,4.0
4685,2971,2.0
4685,3036,2.0
4685,3052,4.0
4685,3059,12.0
4685,3162,2.0
4685,3171,6.0
4686,3885,2.0
4687,3311,8.0
4688,3200,2.0
4689,1673,4.0
4690,2777,4.0
4690,3190,6.0
4691,2723,16.0
4692,3929,2.0
4693,2805,2.0
4694,2805,4.0
4695,700,4.0
4695,2723,2.0
4695,2777,6.0
4695,3174,4.0
4696,1673,4.0
4696,1927,4.0
4696,2707,2.0
4696,3088,4.0
4696,3120,4.0
4696,3174,2.0
4697,2805,2.0
4698,2805,10.0
4699,2805,2.0
4700,2805,2.0
4701,2805,2.0
4702,2723,2.0
4703,2805,4.0
4704,1673,2.0
4705,3174,2.0
4706,3168,2.0
4706,3178,4.0
4707,1673,2.0
4708,3368,4.0
4709,2798,4.0
4709,2856,2.0
4709,3174,4.0
4710,1673,4.0
4710,3378,2.0
4711,3054,2.0
4712,3154,2.0
4713,3209,2.0
4714,1297,2.0
4714,1469,4.0
4714,2386,56.0
4714,2388,2.0
4714,2723,2.0
4715,3134,2.0
4716,2777,14.0
4716,2954,2.0
4717,3254,4.0
4718,3120,2.0
4719,3120,4.0
4720,2954,4.0
4721,3112,2.0
4722,3360,8.0
4723,3828,2.0
4724,3124,4.0
4725,3180,4.0
4726,2748,2.0
4727,3081,12.0
4728,3078,2.0
4729,3456,6.0
4730,3254,2.0
4731,4094,2.0
4732,1803,2.0
4733,3254,2.0
4734,3076,2.0
4735,3076,2.0
4736,3054,6.0
4737,3404,2.0
4738,3395,2.0
4739,499,2.0
4740,3085,2.0
4741,3171,4.0
4742,225,2.0
4743,3037,2.0
4744,3081,2.0
4745,2748,4.0
4746,3044,2.0
4747,3778,2.0
4748,3920,2.0
4749,2723,4.0
4750,1673,6.0
4751,3035,2.0
4752,1673,8.0
4753,2777,2.0
4753,3022,2.0
4754,1673,4.0
4755,1673,4.0
4756,2689,2.0
4757,4128,2.0
4758,2748,2.0
4759,1673,2.0
4760,3009,2.0
4761,1673,8.0
4762,2990,2.0
4763,1673,2.0
4763,3110,2.0
4764,3110,2.0
4765,3075,6.0
4766,3075,4.0
4767,1673,2.0
4768,3535,2.0
4769,1803,2.0
4770,2964,2.0
4771,1673,6.0
4772,2902,2.0
4773,1673,2.0
4774,1673,2.0
4775,3419,2.0
4776,2949,2.0
4777,1803,4.0
4778,3339,2.0
4779,2748,4.0
4780,2942,2.0
4781,3174,4.0
4782,2929,2.0
4782,2971,4.0
4783,2938,2.0
4784,3197,2.0
4785,2748,2.0
4786,3026,6.0
4787,2880,2.0
4788,2922,2.0
4789,2969,10.0
4790,3021,4.0
4791,2748,2.0
4791,3003,2.0
4792,2911,2.0
4793,1673,2.0
4794,3939,2.0
4795,2777,6.0
4795,2916,10.0
4796,2914,2.0
4797,1673,2.0
4797,2860,2.0
4798,1673,2.0
4799,2916,4.0
4800,1673,4.0
4801,3197,4.0
4802,2889,2.0
4803,3241,2.0
4804,2987,2.0
4805,2867,2.0
4806,3254,2.0
4807,1673,2.0
4808,1673,2.0
4809,2723,2.0
4810,1673,2.0
4811,3826,2.0
4812,1673,2.0
4813,1673,6.0
4814,1673,6.0
4815,3254,2.0
4816,2473,2.0
4816,2723,4.0
4816,2877,8.0
4816,2932,6.0
4817,2907,8.0
4818,2877,8.0
4819,1057,2.0
4820,1673,4.0
4821,2816,4.0
4822,2960,2.0
4823,2589,2.0
4824,2799,2.0
4824,2843,2.0
4825,3031,2.0
4826,1673,2.0
4827,1673,2.0
4827,2760,2.0
4827,2792,2.0
4827,2856,4.0
4828,3628,2.0
4829,2811,2.0
4830,1673,2.0
4831,2841,2.0
4832,1673,2.0
4833,2454,6.0
4834,2891,2.0
4835,3254,2.0
4836,2777,2.0
4837,2777,8.0
4838,3003,2.0
4839,2777,2.0
4840,2777,8.0
4841,2417,2.0
4841,2777,4.0
4841,3367,2.0
4842,2777,16.0
4843,2777,12.0
4844,2777,2.0
4845,2745,2.0
4845,2777,6.0
4846,2777,6.0
4847,2777,2.0
4848,2777,4.0
4849,2777,2.0
4850,2777,2.0
4851,2777,2.0
4852,2777,8.0
4853,2745,2.0
4853,2777,2.0
4854,2777,2.0
4855,2777,2.0
4856,2777,2.0
4857,2777,2.0
4858,2777,2.0
4859,2777,2.0
4860,2777,2.0
4861,2777,2.0
4862,2777,4.0
4863,2777,2.0
4864,2777,2.0
4865,2777,10.0
4866,2777,4.0
4867,2766,2.0
4868,2745,2.0
4869,2745,2.0
4870,2766,4.0
4871,3367,2.0
4872,2745,2.0
4873,3878,2.0
4874,2814,2.0
4875,499,30.0
4875,2707,2.0
4875,2748,2.0
4876,2745,2.0
4877,1673,2.0
4878,2777,2.0
4879,2777,2.0
4880,2841,2.0
4881,3419,2.0
4882,2744,6.0
4882,3456,6.0
4883,3171,4.0
4884,2707,6.0
4885,3793,6.0
4886,2744,2.0
4887,1673,2.0
4887,2744,2.0
4888,2777,2.0
4889,3824,2.0
4890,2740,2.0
4891,2805,2.0
4892,2699,2.0
4893,3483,2.0
4894,2843,6.0
4895,2674,2.0
4895,2843,2.0
4896,3101,2.0
4897,3325,2.0
4898,2708,2.0
4899,2699,2.0
4900,4125,2.0
4901,2694,14.0
4902,2693,2.0
4903,3456,2.0
4904,2686,2.0
4905,2686,2.0
4906,2708,2.0
4907,2740,2.0
4908,2840,2.0
4909,2997,2.0
4910,2805,4.0
4911,2711,2.0
4912,3327,2.0
4913,225,2.0
4913,2247,2.0
4913,2437,2.0
4913,2533,4.0
4913,2713,4.0
4913,2960,2.0
4914,2693,4.0
4915,1673,2.0
4915,2915,2.0
4916,2694,2.0
4917,2169,2.0
4918,2752,2.0
4919,2880,2.0
4920,3062,2.0
4921,3367,2.0
4922,2680,2.0
4923,3878,2.0
4924,2639,2.0
